"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POLK",35.2148980371289,2.24346676934297,0.0713490734476528,31.4435305314645,5.14572123487676e-217,4.41208840739005e-215
"POMK",4.82802771095822,6.16017199389111,0.295662984582166,20.8351140153602,2.08019020256682e-96,4.83177306339244e-95
"PPDPF",92.4681519582807,-2.19506924209742,0.163119695086783,-13.456800792385,2.80813636903019e-41,2.52010085031686e-40
"PPIP5K2",43.6519878647938,2.37164105612542,0.0618958115371654,38.3166646858061,0,0
"PPM1L",19.3002617830117,2.06684219262417,0.12346653502561,16.7401004020682,6.6875294175978e-63,9.2399980581082e-62
"PPP1R12A",91.5896782597322,2.09046074047448,0.101908938075884,20.5130264326557,1.64719345661117e-93,3.6454480555237e-92
"PPP1R14A",37.8329392034965,-3.12020123670782,0.252890044429262,-12.3381734688278,5.64213303328454e-35,4.28876424338574e-34
"PPP1R9A",32.3431501808824,2.98264854464742,0.136830121209193,21.7981868194606,2.41391212619112e-105,6.25574291079408e-104
"PPP2R3A",16.5928084762902,2.2538322399364,0.0943510444448461,23.887729629256,4.10829115882338e-126,1.3285540697876e-124
"PRDM5",14.8244929466624,2.07113012801248,0.101298654729632,20.445781175874,6.55012252402339e-93,1.44323918462513e-91
"PREX2",47.8905706357304,2.50673646867304,0.119167896649936,21.0353336690732,3.11573650615027e-98,7.36246083067478e-97
"PRKAA2",8.10241187419456,2.51790297405115,0.165051775727705,15.2552310506799,1.51956187568507e-52,1.74854493440602e-51
"PRKDC",167.594356734214,2.31551365518642,0.068534787657918,33.7859608866667,3.17080622015535e-250,3.44767734300225e-248
"PRKG1",35.5101007850748,2.03758883064281,0.11537071161682,17.66123136529,8.34002244273758e-70,1.29145548764992e-68
"PROX1",5.52866043408536,2.77697775251994,0.197314524050364,14.0738638774058,5.49813928228041e-45,5.43833750366629e-44
"PRPH",1.3158143629089,-2.30410403105613,0.550153955778041,-4.18810772304202,2.8129000172352e-05,5.05540361224268e-05
"PRR36",2.17838000253293,-2.97428882941031,0.508703328112003,-5.84680434556828,5.01106317096049e-09,1.18392383688021e-08
"PRR7",1.22651939374347,-2.08201500303518,0.535319996366464,-3.88929054988989,0.000100537694574328,0.000172132371872181
"PRRT1",4.58970256691875,-2.38689297759004,0.359922185363467,-6.63169172297517,3.31861123017902e-11,9.0160712491103e-11
"PRRT2",11.5102084186129,-2.07246245447625,0.264672896459603,-7.83027836321189,4.86790970289379e-15,1.65405310443662e-14
"PRSS50",1.90060925723522,-2.8917261729128,0.662771855715531,-4.36307931300263,1.28244422971507e-05,2.36981194291697e-05
"PRTG",12.4965531898702,3.05358650248699,0.169717979728696,17.9921214438701,2.24592784660965e-72,3.62757237226887e-71
"PSD3",39.0132595728845,2.3418290214731,0.0969361578188701,24.1584675333318,6.08342458367443e-129,2.01505046088377e-127
"PTAR1",61.2859672070984,2.7671587617514,0.074977646037496,36.9064502287462,3.64156287971917e-298,5.81294159682831e-296
"PTCHD1",3.19928281362559,2.22007451095729,0.316191009240624,7.0213081525914,2.1980047261622e-12,6.41530070337751e-12
"PTGER1",2.48287890263652,-2.33363671873887,0.51145900325668,-4.56270532707333,5.04986673832534e-06,9.62688990072058e-06
"PTPN13",131.460309538303,2.34414283975164,0.149434947706148,15.6867110119462,1.86470022024618e-55,2.26374003275032e-54
"PTPN14",71.0940917425763,2.01773367286865,0.0898235198521683,22.4633111259661,9.48498751873799e-112,2.64539475313501e-110
"PTPN4",31.7678384304453,2.51883720119797,0.0763012305359705,33.0117507084046,5.50922715685753e-239,5.40300349599002e-237
"PTPRG",110.768765980784,2.49297780361194,0.129740659333982,19.2150850505119,2.76780214488098e-82,5.18221453723475e-81
"PTPRQ",7.40979968752517,2.25375627025401,0.222087794112379,10.1480420356356,3.38077951872445e-24,1.82739901579468e-23
"PURA",46.5860303287189,3.09708508419233,0.0894298466087676,34.6314480191526,8.49857003916219e-263,1.04525445440679e-260
"PUS7L",21.7809058958243,2.40198771836342,0.0975357823828767,24.6267334887869,6.53475749047103e-134,2.3346199082028e-132
"PYGO1",10.5386199359474,2.61546619597148,0.123349375443709,21.2037246768636,8.8229742240896e-100,2.12501971480681e-98
"QSER1",40.6555838473547,2.79703937842619,0.068776214838137,40.6687018907474,0,0
"RAB11FIP2",25.880911832729,2.09338034020299,0.0764981491477466,27.3651109670626,7.13848121500389e-165,3.83917242405496e-163
"RAB27B",26.075249782698,2.54710642629455,0.222025637752983,11.4721275077627,1.82125757046921e-30,1.22108891174667e-29
"RAB39A",0.694660419775086,3.24922867286838,0.400129071045851,8.12045139428534,4.64452958668947e-16,1.6793052156211e-15
"RAD50",41.7853072409421,2.25170452141434,0.11262509969738,19.9929192290582,6.34716202594848e-89,1.31727754079332e-87
"RAD51B",5.99931119360429,2.0038436631921,0.150741299293994,13.2932625138381,2.53288724366391e-40,2.21480029668863e-39
"RALGAPA1",80.2409374689993,2.87954877854541,0.0582920975967693,49.3986131441769,0,0
"RANBP2",205.389593078145,2.47295175848871,0.0746122082733832,33.1440633606189,6.89623885995923e-241,6.85285192673432e-239
"RAPGEF6",36.5207692991838,3.22732907318764,0.0813748979758195,39.6600076125028,0,0
"RASEF",21.8698237174681,2.366631574854,0.218949015362764,10.8090532900222,3.11871921812964e-27,1.85773647749247e-26
"RASSF8",41.2795445481531,2.05261269206618,0.106407436327267,19.2901244773265,6.5016588078314e-83,1.23490367609506e-81
"RASSF9",13.22272208145,2.19361207865642,0.156109449913086,14.0517571478069,7.51460876673666e-45,7.40845627758763e-44
"RB1CC1",70.7261635517974,2.37988750408528,0.0764942308793806,31.111986835164,1.65824915912212e-212,1.3978667771139e-210
"RBM12B",25.1926766157678,2.97605661910773,0.107753533265452,27.6191093592837,6.56064423326571e-168,3.6192083352997e-166
"RBM14-RBM4",5.40421437693275,2.54821906195981,0.16617298091842,15.3347376202562,4.48079599270084e-53,5.22005775391895e-52
"RBM15",16.101369646999,3.57672138476479,0.113611743827927,31.4819688903112,1.53352625163305e-217,1.33009025466785e-215
"RBM41",11.7760266828485,2.52350660402848,0.113202970304856,22.2918762399313,4.43031669637219e-110,1.21087253240555e-108
"RBM44",2.25850371670118,2.0083680714997,0.246749643804641,8.13929471399675,3.97587105997487e-16,1.44240680016738e-15
"RBMS3",66.3493724010117,2.26536241337966,0.104845328073113,21.6067082340563,1.5533569634655e-103,3.91075859677849e-102
"RBPMS2",5.59504288321414,-2.20850530625739,0.320364944044741,-6.89371714137663,5.43530489387426e-12,1.555535951413e-11
"RC3H1",60.9997812489961,2.11775157879587,0.0687488890181482,30.8041571149875,2.30518160693368e-208,1.8798505441326e-206
"REL",46.6647309707661,4.02464868995319,0.118787884228195,33.8809695627017,1.27035323033006e-251,1.40159192802225e-249
"RELL1",11.619343466445,2.38476933487899,0.139678927485279,17.0732219799605,2.34872441367131e-65,3.41167568510533e-64
"RELN",10.8157149168485,2.33387478758745,0.190024355300378,12.2819771386579,1.13197611146143e-34,8.50967011647231e-34
"REST",39.263988293519,2.7148664341465,0.0708148914459309,38.3375075314403,0,0
"REV3L",92.6438137183958,2.81327257112489,0.0569203348825725,49.4247368173205,0,0
"RFX7",22.0252977072759,2.3479144089001,0.0859848453603439,27.3061421354018,3.58592473613462e-164,1.90804257679787e-162
"RGPD3",0.866710302162859,2.48587173909336,0.436955454145637,5.68907360122987,1.27730410474617e-08,2.93821065333685e-08
"RGPD8",24.2529202233357,4.06428587340427,0.157689790317053,25.7739316238075,1.73844883368628e-146,7.32736650265804e-145
"RGS11",25.2584104054466,-2.13482298082664,0.234916726660674,-9.08757333363618,1.01274092779244e-19,4.42134932252707e-19
"RGS7BP",2.46474560701696,2.75986031413003,0.250701487543892,11.0085518086399,3.47545160355066e-28,2.1460556095176e-27
"RICTOR",56.6840325040068,3.23459750168198,0.0901364334895475,35.8855723091937,5.12917348153394e-282,7.06084844866209e-280
"RIF1",78.9818246334914,3.07886663627805,0.0641059144545454,48.0278093289058,0,0
"RIMS1",3.72662062546931,3.13669902588036,0.307753811917327,10.1922345212835,2.14770004547824e-24,1.16804056478438e-23
"RLIM",72.2018558066074,2.04251336419549,0.0687483941868369,29.7099792417634,5.70686996212831e-194,4.03922565008186e-192
"RNF133",1.12526687930868,3.91347261278081,0.360260350881617,10.8629012412937,1.73158834860205e-27,1.04557276341142e-26
"RNF148",0.983347287025452,3.90172413102458,0.367836953954986,10.6072108554435,2.75861137447762e-26,1.59399882363352e-25
"RNF180",12.6765094363926,2.88949485983688,0.116999566719899,24.696628721322,1.16250409431488e-134,4.19311873442181e-133
"RNF208",2.47193594758002,-2.55875085554069,0.492079549632576,-5.19987237317877,1.99425414136621e-07,4.19688406608696e-07
"RNF217",30.3532590626415,2.26251235518938,0.0942349661581099,24.0092658535398,2.22537379706702e-127,7.24332620932553e-126
"ROCK2",123.95639050708,2.19246419695331,0.0766790493681515,28.5927409770933,8.27082915505606e-180,5.23644689753655e-178
"RORA",51.032674798756,3.03730933640615,0.108956480764501,27.8763531558164,5.16376211856965e-171,2.9686686049478e-169
"RORB",4.90868303615372,2.07270280892739,0.216804967359893,9.56021826514119,1.17508617905031e-21,5.67133101210998e-21
"ROS1",152.294920015982,2.91912475561501,0.277512392457682,10.5188987409279,7.06950238906744e-26,4.02267286112844e-25
"RP1",17.8147083752728,2.98715274194483,0.421037521605928,7.09474236536257,1.29592676428358e-12,3.83386851302744e-12
"RPS6KA5",15.7064685785459,2.16478128516969,0.133346933939154,16.234203676235,2.88973632224835e-59,3.77047769698578e-58
"RSBN1",24.9178498217528,2.02516617522463,0.0822518694274115,24.6215215450132,7.43118825596818e-134,2.64857434158676e-132
"RSF1",61.3137956988147,2.16795724679682,0.059237031582672,36.5980061605752,3.07675189416286e-293,4.71088389509324e-291
"RSPO4",6.49707528943723,-2.3566132213291,0.357108549194328,-6.59915094904855,4.13519115499636e-11,1.11618174637022e-10
"RTL8A",28.5280530871647,-2.01962813282613,0.139079262826522,-14.5214181595518,8.86568743462783e-48,9.23175849802849e-47
"RTTN",19.8495779000385,2.18230225233102,0.0876568734907044,24.8959626943852,8.22825986229557e-137,3.05606532756795e-135
"RYR2",38.784965301029,2.42229734232079,0.178812972160756,13.5465414676017,8.30519647201677e-42,7.59874835747632e-41
"SACS",42.8341022988269,2.87332350134154,0.117188212533702,24.5188781296173,9.29274273481557e-133,3.25788796111934e-131
"SAMD12",24.431316914627,2.26719340509014,0.109795985896381,20.649146565611,9.93595360999274e-95,2.24531602286056e-93
"SAMD9",35.3060036563974,2.28898907332525,0.105202391256774,21.7579566964249,5.80792169309791e-105,1.49225796241326e-103
"SAP25",3.10529407846951,-2.2094445028723,0.482666585577385,-4.57757915897425,4.70387812449004e-06,8.99244378366327e-06
"SCAF11",120.560232242312,2.04497181470727,0.0544836247151949,37.533696140759,0,0
"SCAI",20.8478584376988,3.00163015186261,0.131295901314809,22.8615678159334,1.12130293746279e-115,3.235605880121e-114
"SCAPER",29.3652147579301,2.36453015351521,0.0820084214422003,28.8327724388858,8.33268255246464e-183,5.41263643721783e-181
"SCN1A",14.0664308988289,3.1054279737515,0.335292881696389,9.26183686942538,2.0094502652725e-20,9.10655428281905e-20
"SCN3A",2.79393149849835,2.82966952090245,0.291107352632392,9.72036430998613,2.46896546161948e-22,1.23324989186419e-21
"SCN7A",143.475699562473,2.15722053438369,0.183922845087768,11.72894282575,9.05829264612985e-32,6.30717777982267e-31
"SCN9A",12.9627574537551,2.55511905079638,0.133941294937738,19.0764099449995,3.96581421681137e-81,7.30147758567541e-80
"SCO2",181.596604370577,-3.21489853515318,0.445584999123659,-7.21500620863805,5.393151581285e-13,1.63450291814141e-12
"SEC24A",28.8335160580356,2.10964930654092,0.134850189273499,15.6443926249314,3.62814309312729e-55,4.37974956656275e-54
"SECISBP2L",116.126876756439,2.53116730077254,0.133314387956699,18.9864525470024,2.20746581717205e-80,4.02956503487428e-79
"SEMA3C",50.0329767726929,2.12632802662252,0.197684028053619,10.756195366708,5.5410874618083e-27,3.28632479701318e-26
"SEMA3D",11.5186625167405,2.72830056811006,0.173120037821491,15.7595885631869,5.90159376748861e-56,7.22295387285209e-55
"SESN3",91.9138825484906,2.09205240662855,0.10235705678716,20.4387706358022,7.56200578920897e-93,1.66375215347625e-91
"SETX",169.528767543341,2.34814463913117,0.0463529019040751,50.657985642205,0,0
"SGMS2",47.8458740715666,2.68252128048824,0.182281266492268,14.7163849149689,5.05996188740649e-49,5.39621379676862e-48
"SHANK3",181.128307069681,-2.31034422845323,0.175866275174451,-13.1369372903445,2.02248282147033e-39,1.72526178147597e-38
"SHPRH",40.9364098873987,3.38708073764659,0.0815615832308893,41.5278934453521,0,0
"SKIL",70.3210058693024,2.78180491294153,0.10303844401209,26.9977379764694,1.57109876005186e-160,7.93748716989165e-159
"SLC12A2",38.4498224301555,2.65607001883677,0.145034017092054,18.313427926022,6.4667592346707e-75,1.0964262408614e-73
"SLC16A7",20.0760127259687,3.43939096530271,0.142045223852636,24.2133517200895,1.60943347766022e-129,5.37851878224759e-128
"SLC17A7",1.65616026372064,-2.39828926165558,0.552413516500032,-4.34147462004659,1.41529629136185e-05,2.60794803535363e-05
"SLC1A2",2.85662275844543,2.08996260749772,0.251261457755557,8.31787981398631,8.95507499850833e-17,3.3626351439594e-16
"SLC26A10",8.06225426454971,-2.69204459865996,0.32249857978982,-8.34746187227995,6.97455350226142e-17,2.63875883261303e-16
"SLC26A5",0.777084267925962,2.87039169994761,0.395369156009031,7.26002940877373,3.87006172327331e-13,1.18149086790877e-12
"SLC2A13",11.2292377204312,3.03152462676311,0.127184292531042,23.8356841590577,1.42545257943783e-125,4.58989612756752e-124
"SLC30A7",36.8749461146326,2.30285478141524,0.0891880795444225,25.8202081845281,5.25925900693614e-147,2.2292424124033e-145
"SLC35F5",41.0981480975111,2.37242761219075,0.0878004996073413,27.0206618732313,8.45161689105183e-161,4.31348678402152e-159
"SLC39A10",22.0725545398821,2.23241225138943,0.0952999141667167,23.4251234212453,2.37068279481463e-121,7.33445264663785e-120
"SLC41A2",14.544361011875,2.21167924625168,0.129956991333453,17.0185476253201,5.98365093283528e-65,8.60831085783254e-64
"SLC4A4",30.8358501742993,2.60225762524439,0.210293881696969,12.3743858083052,3.59634806453188e-35,2.75322462797453e-34
"SLC4A7",29.4179002683688,3.07587943682961,0.179871658617345,17.1004118184798,1.4735935776317e-65,2.14881162608005e-64
"SLC5A3",50.2322560080628,3.54311076478257,0.136783462086596,25.9030639430625,6.1508818444049e-148,2.6521259217039e-146
"SLC7A11",11.5296886938606,2.20896294428012,0.336792799924056,6.55881878941065,5.42356597724534e-11,1.45166977325306e-10
"SLC8A1",44.1811059599858,2.43518837772969,0.117573379318997,20.7120726803522,2.69603114730905e-95,6.15737402821496e-94
"SLCO4C1",23.174920144376,2.08032047468192,0.317075463711898,6.5609632808805,5.34612856894542e-11,1.43196464078947e-10
"SLF1",8.06087298515464,2.0477391556366,0.13404810708086,15.2761512283152,1.10263436572742e-52,1.27171626885011e-51
"SLFN12L",5.05409062642154,2.97801585746906,0.205028227507392,14.5249066124892,8.42570488821329e-48,8.77970151719725e-47
"SLK",121.179132240614,2.13817652160962,0.0701954786489941,30.4603168574627,8.74617485990633e-204,6.87101328653898e-202
"SMAD5",50.1459196337653,2.17451285115614,0.0764820313699542,28.4316827391485,8.20978001838976e-178,5.13282288233076e-176
"SMC5",56.1274132231835,2.24055484797829,0.0647730599961066,34.5908445287742,3.46882997257662e-262,4.19756401117034e-260
"SMCHD1",102.126643096052,2.52953775402439,0.091182168471851,27.7415836497164,2.20148024816508e-169,1.22345226384137e-167
"SMG1",155.997097848547,2.69075762822107,0.0726115385408743,37.0568876833039,1.39109752797686e-300,2.31926871192141e-298
"SNURF",1.8008011207551,2.48413066296509,0.281607506465073,8.82125158575339,1.13187388673703e-18,4.69683840444941e-18
"SNX13",55.8435117829153,2.57019268110955,0.0715276554994331,35.9328523095507,9.3785712625243e-283,1.30301353513127e-280
"SOCS4",29.3708983461918,2.00802729078159,0.088671328649824,22.6457336475872,1.53692844986161e-113,4.35947285258478e-112
"SOGA3",10.9518289991259,2.23404830719288,0.223312250374838,10.0041457799245,1.46147497720164e-23,7.71891307036626e-23
"SORL1",102.167370301275,2.17166158221494,0.167078431794664,12.9978571075162,1.25819607069796e-38,1.0576600583094e-37
"SOX18",26.9739253440149,-2.19892530442763,0.233078242546099,-9.43427958099827,3.93690267634896e-21,1.84892721936201e-20
"SOX5",9.64841656868159,2.81306706663237,0.143341243464066,19.6249662598858,9.46398866071317e-86,1.86358998178437e-84
"SOX6",6.71566016622755,2.28417170865277,0.148330065251248,15.3992496718972,1.65579481994075e-53,1.95017278439646e-52
"SP4",10.4869341904039,3.43259381352076,0.14693006061728,23.362093496047,1.0384974171923e-120,3.18013341734091e-119
"SPATA5",13.8175015161437,2.77362755335611,0.107820970593199,25.7243793864629,6.23912636170929e-146,2.61503047646503e-144
"SPATA6L",8.60648524266455,2.04248399660321,0.137715969072905,14.831134038798,9.21627142758296e-50,1.0006523355346e-48
"SPDYA",1.71102433377221,4.03101047067888,0.335387528282251,12.018963529516,2.82492612318876e-33,2.04773026465929e-32
"SPECC1L-ADORA2A",4.01968241476509,4.72750580743832,0.300848251125867,15.7139215193924,1.21429953203494e-55,1.48014333697678e-54
"SPEG",56.5162324480069,-2.34746582832623,0.221696698328526,-10.5886368449547,3.36455624874396e-26,1.93429756752502e-25
"SPICE1",22.1081356950345,2.38018816300478,0.0874036480631127,27.2321375108518,2.70521220681953e-163,1.41929053018626e-161
"SPOPL",24.5537723934672,2.14681787739923,0.0900740186416356,23.8339302473054,1.4864144948996e-125,4.77594207622451e-124
"SPRED1",53.7616747613875,2.08259706891826,0.125086147582485,16.6493021742871,3.06151264159271e-62,4.18378845055543e-61
"SRFBP1",12.2789171773032,2.05445419822379,0.11330748576192,18.1316722757452,1.79224935784132e-73,2.96501671603187e-72
"ST8SIA4",26.5968092529229,2.01115058848827,0.165773176882726,12.1319421290395,7.15325555028229e-34,5.26666337252138e-33
"ST8SIA6",3.28024748248472,2.91797058880723,0.322323045334179,9.05293813472732,1.39172149111903e-19,6.03897656860645e-19
"STAG2",86.0320544589942,2.26421082810103,0.0833742043625827,27.1572106194177,2.08122250221347e-162,1.08057936490357e-160
"STON1-GTF2A1L",4.78985569145437,4.71025942091709,0.310940381226436,15.1484326427417,7.75951132777949e-52,8.82725303057857e-51
"STRN",37.6570677916413,2.08269599601327,0.0700958508877741,29.7121151913504,5.3555728758452e-194,3.80854838872309e-192
"STX17",20.775992019326,2.1032894478097,0.082890606018206,25.3742800160942,4.849935761201e-142,1.91006000254123e-140
"STXBP4",24.899733905994,2.15590126503549,0.124823977520146,17.2715315427882,7.70696731947721e-67,1.14725242687258e-65
"STXBP5",32.3648409363776,2.28164223332016,0.0725221393677166,31.4613199943166,2.93902921838268e-217,2.53449042654208e-215
"SULT1B1",9.74883077647209,2.13698205556956,0.175259581881573,12.193239494395,3.37724033872572e-34,2.50620629488523e-33
"SYDE2",13.8379513312792,3.94853524051758,0.169438290164598,23.3036773251303,4.06855209284635e-120,1.23580210836355e-118
"SYN1",1.43294645560412,-2.31694965557728,0.525211823218513,-4.41145753608316,1.02677092821979e-05,1.90913231449046e-05
"SYNE1",482.734738264165,2.815860095404,0.10243223045786,27.4899812570461,2.31326229904717e-166,1.25762684047836e-164
"SYNE2",349.10109891427,2.81803407778206,0.129728290758732,21.7225869646509,1.25508763028696e-104,3.20827766481361e-103
"TAOK1",118.722279378345,2.6524094824253,0.0555353572925199,47.7607349936426,0,0
"TAS2R14",2.80730235928612,2.33608535435673,0.226445755153423,10.316313294431,5.9462720147282e-25,3.29117711475458e-24
"TAS2R20",1.94199188328643,2.19935064485707,0.268444352001782,8.19294810435225,2.54904100789952e-16,9.34254038190822e-16
"TAS2R4",2.518089348511,2.66151614527466,0.250002042264164,10.6459776135044,1.82063010239499e-26,1.06215220398277e-25
"TBC1D19",8.35263147096967,2.07192178625638,0.128854094135267,16.0795960746217,3.54683964352478e-58,4.54874605564866e-57
"TBC1D32",6.57775036056531,2.78555008468076,0.153545128625377,18.1415725110825,1.49686365926903e-73,2.48181648699798e-72
"TBC1D8B",15.4852954037952,2.35955679596357,0.103740299895045,22.7448426344511,1.6139972027443e-114,4.62176107388899e-113
"TBL1XR1",106.547665822827,2.38282120949086,0.0786505968919236,30.2962889495318,1.28291973237189e-201,9.82153601236749e-200
"TC2N",56.7742625769691,2.39014084712365,0.138568573036262,17.248794548084,1.14258417951482e-66,1.69747283303167e-65
"TCF7L1",21.8382262537084,-2.08301908023019,0.158036805430493,-13.1805947010637,1.13492632617206e-39,9.79273693169166e-39
"TCP11L2",18.6019110108614,2.58261276789102,0.143943944386972,17.9417951820747,5.56286094251271e-72,8.94648750722435e-71
"TENM1",6.58786083969453,2.5657295834825,0.187681675545961,13.6706451283475,1.52041225104323e-42,1.41174417245691e-41
"TET1",6.39643033135997,4.90027432342509,0.241605850277078,20.2821012728184,1.85054643032403e-91,3.99531642978591e-90
"TET2",52.1804845476252,3.1934575656448,0.0796538544627373,40.0916890611831,0,0
"TEX9",7.42445909592012,2.1743725988013,0.253669424837951,8.57167788427925,1.01988026978092e-17,4.05170861743783e-17
"TFEC",17.4632207670158,2.08711842366687,0.166872895796096,12.507234405623,6.81560618218916e-36,5.32369446974223e-35
"THEMIS",3.63077225633436,2.49248178795457,0.249591841209426,9.98623102372641,1.75113767871101e-23,9.22282234786196e-23
"THSD7A",16.8785035023152,2.28407541334306,0.212774127155946,10.7347422540196,6.99137911622855e-27,4.13828968990175e-26
"TIGD4",0.542167158192127,2.17741254306893,0.464607227169147,4.68656623431346,2.77826934024229e-06,5.41120605533951e-06
"TLR1",17.1851640650721,2.12058591789722,0.153447254430622,13.8196406691395,1.94035989410292e-43,1.84876874930184e-42
"TLR6",11.672479904802,2.15471367953348,0.154404415648416,13.9550003831486,2.93300152165872e-44,2.855917445327e-43
"TMED7",46.1555777548801,2.07636928895051,0.123755944053387,16.7779358384175,3.53926092669354e-63,4.92183597822397e-62
"TMEM106B",36.9995840254172,2.16650978643211,0.096470805230971,22.4576728808787,1.0768208010194e-111,2.99771727630727e-110
"TMEM154",18.6574927331291,2.00428097517843,0.185370394146505,10.8123035741855,3.01014700526198e-27,1.79662910954479e-26
"TMEM170B",14.860206411588,2.07033238204607,0.113194001736653,18.2901244790578,9.91883386358444e-75,1.66665287931786e-73
"TMEM56",10.2499851349421,2.027549982571,0.13441720052389,15.0840069177802,2.06356114794392e-51,2.33336360398632e-50
"TMEM56-RWDD3",1.61693870909013,2.34859693999982,0.297306779490656,7.89957411675381,2.79857986818395e-15,9.65571186987816e-15
"TMEM74B",19.5488576719955,-2.34420174661611,0.298122870965699,-7.86320666717927,3.74422504895306e-15,1.28181831758021e-14
"TMEM86B",5.27715770499301,-2.11750267894425,0.335229886466009,-6.31656891116404,2.67434226466623e-10,6.85371574403361e-10
"TMPPE",5.40851529351759,4.17534471881812,0.219159582393388,19.0516183377437,6.37020796554964e-81,1.16995067959697e-79
"TMTC3",26.8673734976466,2.63861436902368,0.089313953516634,29.5431370478103,8.04522898320284e-192,5.56307193055109e-190
"TNNI3",1.28520141932254,-2.1281487267056,0.772747242729974,-2.75400364961153,0.00588711116722768,0.00849140661965311
"TNPO1",89.5989051936263,2.55548473004423,0.0764682925651137,33.4188804839366,7.29183773593202e-245,7.6513304355007e-243
"TNRC6B",97.9615899914877,2.68540485505454,0.0838780203798704,32.0155964922963,6.61572092307076e-225,6.20430577816729e-223
"TOGARAM1",25.545429357019,2.42571605887796,0.0789992944028545,30.7055408179736,4.8004202946404e-207,3.8725971247892e-205
"TPSD1",4.234453633961,-2.55830749155575,0.528872307971487,-4.8372876647073,1.31622871472763e-06,2.62423755839597e-06
"TRDMT1",11.1858706645002,2.26979117550112,0.114138623278666,19.8862673326582,5.35130427124195e-88,1.09694427035499e-86
"TRHDE",6.7354261423917,2.50431870915645,0.22505927520702,11.1273739189503,9.23151862898029e-29,5.83729191014957e-28
"TRIM2",49.7408103929988,2.75426232445078,0.15427265092132,17.8532118817059,2.72881221434284e-71,4.34669079365332e-70
"TRIM33",48.4309480625764,2.33917430237543,0.06328226817326,36.9641349764996,4.31818644837069e-299,7.12026237997827e-297
"TRIM71",2.86561561203345,2.0913919206058,0.244855337153181,8.54133687638359,1.32677795451438e-17,5.24454773642998e-17
"TRIP11",68.3151282615564,2.59089270607252,0.0566151864795065,45.7632106715814,0,0
"TROVE2",46.4452805745973,3.0761724493585,0.0862489022910895,35.6662214549286,1.32074956149687e-278,1.76945064020184e-276
"TRPM7",75.5869091821984,2.28229255397009,0.0610002676221011,37.4144678857637,2.27339191024938e-306,4.10990911003517e-304
"TRPS1",33.0248617784636,2.85994276724569,0.0807229899747767,35.4290985522133,6.08768904217131e-275,7.87463569636038e-273
"TTC21B",33.1069016968393,2.0013883888397,0.0762149336702112,26.2597930938297,5.52504936747956e-152,2.50463340661724e-150
"TTC6",4.43025730559634,2.5808714755253,0.245274719106344,10.5223705277441,6.81373484794135e-26,3.88007936976698e-25
"TTN",399.903487588874,5.8458917025242,0.292149498539373,20.0099323522759,4.51260535638945e-89,9.4043949128644e-88
"TULP4",48.155686728535,2.52234862286569,0.0601089858668417,41.9629209591624,0,0
"TVP23C",9.27078078374102,2.09435037361443,0.126597165023351,16.5434223841279,1.78581983002622e-61,2.39680022804503e-60
"UBN2",47.308765039323,2.24776681103139,0.0851892153886859,26.3855794512919,2.005869249323e-153,9.28952718706531e-152
"UBR1",57.3546463717625,2.21216390777784,0.0606420624866388,36.4790347997357,2.38450838597528e-291,3.54252953777813e-289
"UBR3",56.6071841191144,2.74705981011767,0.0673169155413698,40.8078680971273,0,0
"UBR5",136.768464386513,2.05385184093153,0.0486555754250394,42.21205530897,0,0
"UHMK1",76.3005795283291,2.63266754046544,0.0890463183600939,29.5651475428688,4.19475478407334e-192,2.91399516365835e-190
"UHRF1BP1L",28.6690291468159,2.32098776188705,0.0766444682019666,30.2825215744336,1.94759965312382e-201,1.4834382129504e-199
"ULK4",14.7225991250236,2.37808627298335,0.161791163659228,14.6984929164128,6.59103213519171e-49,7.00910256474497e-48
"USF3",39.4769377682742,2.66669510732918,0.0677535616398373,39.3587442901486,0,0
"USP34",203.912461134269,2.08971142806342,0.0381331356954003,54.8004088820707,0,0
"USP37",22.3900462677387,2.45808561014958,0.0864670788545828,28.4279941303845,9.11865308524856e-178,5.67740205577405e-176
"USP53",93.4628486042217,2.05460156566876,0.146587373371651,14.016224715751,1.24039825504014e-44,1.21648207953447e-43
"USP9Y",36.0086906924049,2.01306737166928,0.68907795147815,2.92139280810107,0.00348470165643644,0.00515101451628695
"UTRN",360.863761911442,3.76320553906217,0.0841221839928368,44.734995698431,0,0
"UTY",26.3873918502132,2.70919148797921,0.636020420745137,4.25959827642834,2.04794641046059e-05,3.72432867397421e-05
"VAMP2",81.6890662590778,-2.42942834907895,0.106404182796924,-22.8320756310455,2.20247120146096e-115,6.33104988082792e-114
"VAMP5",46.7512771052794,-2.46781204203783,0.203536267773301,-12.1246796408122,7.8165260474507e-34,5.75218113496801e-33
"VCAN",327.882993804186,2.01928207491133,0.181043531067372,11.1535720884713,6.87882875426658e-29,4.37174186606396e-28
"VCPIP1",34.7854615436457,2.83747104613054,0.077065641915093,36.8188855061601,9.20796705278627e-297,1.45437416449535e-294
"VGLL3",60.5766093580151,2.04410065216679,0.184879664905358,11.0563844499242,2.04162322026918e-28,1.27061619328656e-27
"VPS13A",83.9011029154178,3.04711251171152,0.091517288588614,33.2954850247893,4.48798085281489e-243,4.55014545246536e-241
"VPS13B",90.4655445888474,3.09272258937604,0.0564581430882213,54.7790348779868,0,0
